id,latitude,longitude,track_id,time
10288,-10.9035552,-37.05516615,136,2015-02-19 07:37:20
10289,-10.90348981,-37.05523812,136,2015-02-19 07:37:25
10290,-10.90325151,-37.0553946,136,2015-02-19 07:37:30
10291,-10.90309929,-37.05549407,136,2015-02-19 07:37:36
10292,-10.90306273,-37.0558761,136,2015-02-19 07:37:42
10293,-10.903030099999999,-37.05633847,136,2015-02-19 07:37:47
10294,-10.90302669,-37.05701166,136,2015-02-19 07:37:53
10295,-10.90302334,-37.0575792,136,2015-02-19 07:37:58
10296,-10.90299543,-37.05804227,136,2015-02-19 07:38:04
10297,-10.903005699999998,-37.05837477,136,2015-02-19 07:38:09
10298,-10.90300721,-37.058817499999996,136,2015-02-19 07:38:14
10299,-10.90300016,-37.0593999,136,2015-02-19 07:38:20
10300,-10.90300553,-37.05981427,136,2015-02-19 07:38:25
10301,-10.90336657,-37.06001159,136,2015-02-19 07:38:30
10302,-10.90394276,-37.06023929,136,2015-02-19 07:38:36
10303,-10.9044461,-37.06043086,136,2015-02-19 07:38:42
10304,-10.90461856,-37.06047726,136,2015-02-19 07:38:47
10305,-10.90465259,-37.06050086,136,2015-02-19 07:38:52
10306,-10.90464954,-37.06050143,136,2015-02-19 07:38:58
10307,-10.90464805,-37.06050155,136,2015-02-19 07:39:03
10308,-10.90464821,-37.0605016,136,2015-02-19 07:39:08
10309,-10.9046491,-37.06050195,136,2015-02-19 07:39:14
10310,-10.90474983,-37.06053877,136,2015-02-19 07:39:19
10311,-10.90511891,-37.06064842,136,2015-02-19 07:39:25
10312,-10.9055212,-37.06082847,136,2015-02-19 07:39:31
10313,-10.90595262,-37.06106071,136,2015-02-19 07:39:37
10314,-10.90620296,-37.06119443,136,2015-02-19 07:39:42
10315,-10.90644566,-37.06144472,136,2015-02-19 07:39:48
10316,-10.90648787,-37.06169116,136,2015-02-19 07:39:53
10317,-10.90689535,-37.06175581,136,2015-02-19 07:39:59
10318,-10.90726399,-37.06185491,136,2015-02-19 07:40:04
10319,-10.90776409,-37.06216792,136,2015-02-19 07:40:10
10320,-10.90822219,-37.06249937,136,2015-02-19 07:40:15
10321,-10.90864503,-37.06281609,136,2015-02-19 07:40:21
10322,-10.90900748,-37.06307907,136,2015-02-19 07:40:26
10323,-10.90950163,-37.06340254,136,2015-02-19 07:40:32
10324,-10.90983992,-37.06366742,136,2015-02-19 07:40:37
10325,-10.91009785,-37.06381134,136,2015-02-19 07:40:43
10326,-10.91011879,-37.06381066,136,2015-02-19 07:40:49
10327,-10.91012006,-37.06380845,136,2015-02-19 07:40:55
10328,-10.91012591,-37.06381172,136,2015-02-19 07:41:00
10329,-10.91012585,-37.06381169,136,2015-02-19 07:41:06
10330,-10.91012587,-37.06381171,136,2015-02-19 07:41:12
10331,-10.91012589,-37.06381172,136,2015-02-19 07:41:18
10332,-10.91012591,-37.06381171,136,2015-02-19 07:41:23
10333,-10.91012601,-37.06381179,136,2015-02-19 07:41:28
10334,-10.91012598,-37.06381177,136,2015-02-19 07:41:34
10335,-10.91018742,-37.06382863,136,2015-02-19 07:41:40
10336,-10.91041504,-37.06391148,136,2015-02-19 07:41:46
10337,-10.91048471,-37.06414258,136,2015-02-19 07:41:51
10338,-10.91048617,-37.06465873,136,2015-02-19 07:41:57
10339,-10.91048322,-37.06525907,136,2015-02-19 07:42:03
10340,-10.91046746,-37.06581374,136,2015-02-19 07:42:09
10341,-10.91043015,-37.06617608,136,2015-02-19 07:42:14
10342,-10.91042584,-37.06632564,136,2015-02-19 07:42:19
