id,latitude,longitude,track_id,time
5536,-10.94685803,-37.07152554,40,2014-11-28 12:11:09
5537,-10.94688222,-37.07151551,40,2014-11-28 12:11:14
5538,-10.94692063,-37.0714872,40,2014-11-28 12:11:20
5539,-10.94696086,-37.07147013,40,2014-11-28 12:11:26
5540,-10.94706734,-37.07156307,40,2014-11-28 12:11:31
5541,-10.94729133,-37.0718065,40,2014-11-28 12:11:36
5542,-10.94743286,-37.07197746,40,2014-11-28 12:11:42
5543,-10.94755618,-37.072112700000005,40,2014-11-28 12:11:48
5544,-10.94757661,-37.07213234,40,2014-11-28 12:11:54
5545,-10.94760005,-37.07222085,40,2014-11-28 12:11:59
5546,-10.9473644,-37.07230638,40,2014-11-28 12:12:05
5547,-10.94693357,-37.0722755,40,2014-11-28 12:12:10
5548,-10.94667188,-37.07207021,40,2014-11-28 12:12:16
5549,-10.94639701,-37.0717638,40,2014-11-28 12:12:21
5550,-10.94624873,-37.07160324,40,2014-11-28 12:12:27
5551,-10.94594745,-37.07126735,40,2014-11-28 12:12:32
5552,-10.94560554,-37.07088497,40,2014-11-28 12:12:38
5553,-10.94512429,-37.07031938,40,2014-11-28 12:12:44
5554,-10.94468455,-37.06980656,40,2014-11-28 12:12:49
5555,-10.94422039,-37.06928042,40,2014-11-28 12:12:55
5556,-10.94372848,-37.0687266,40,2014-11-28 12:13:00
5557,-10.94327307,-37.06816745,40,2014-11-28 12:13:05
5558,-10.94290329,-37.06773645,40,2014-11-28 12:13:11
5559,-10.94277607,-37.06759597,40,2014-11-28 12:13:17
5560,-10.942784800000002,-37.06759766,40,2014-11-28 12:13:23
5561,-10.94277912,-37.06758952,40,2014-11-28 12:13:28
5562,-10.94276398,-37.0675745,40,2014-11-28 12:13:34
5563,-10.94264066,-37.06745195,40,2014-11-28 12:13:39
5564,-10.94243119,-37.06718904,40,2014-11-28 12:13:44
5565,-10.942053199999998,-37.06676304,40,2014-11-28 12:13:49
5566,-10.94168195,-37.06630054,40,2014-11-28 12:13:55
5567,-10.94128696,-37.06589244,40,2014-11-28 12:14:00
5568,-10.94116617,-37.06571351,40,2014-11-28 12:14:06
5569,-10.94113582,-37.06569169,40,2014-11-28 12:14:11
5570,-10.94101613,-37.06553673,40,2014-11-28 12:14:17
5571,-10.94078611,-37.06528318,40,2014-11-28 12:14:23
5572,-10.94050812,-37.06493694,40,2014-11-28 12:14:28
5573,-10.94013065,-37.06450916,40,2014-11-28 12:14:34
5574,-10.93973419,-37.06406464,40,2014-11-28 12:14:40
5575,-10.93939518,-37.06378826,40,2014-11-28 12:14:46
5576,-10.93936187,-37.06374669,40,2014-11-28 12:14:51
5577,-10.9393394,-37.0637553,40,2014-11-28 12:14:56
5578,-10.93932931,-37.06376424,40,2014-11-28 12:15:01
5579,-10.93932952,-37.06376459,40,2014-11-28 12:15:07
5580,-10.93932966,-37.06376468,40,2014-11-28 12:15:13
5581,-10.93932964,-37.06376424,40,2014-11-28 12:15:18
5582,-10.93932967,-37.06376388,40,2014-11-28 12:15:24
5583,-10.93932978,-37.06376335,40,2014-11-28 12:15:30
5584,-10.93932974,-37.0637631,40,2014-11-28 12:15:36
5585,-10.93932963,-37.06376274,40,2014-11-28 12:15:41
5586,-10.93933009,-37.06376131,40,2014-11-28 12:15:47
5587,-10.93932912,-37.06376268,40,2014-11-28 12:15:53
5588,-10.93932857,-37.06376274,40,2014-11-28 12:15:59
5589,-10.93932743,-37.063763200000004,40,2014-11-28 12:16:05
5590,-10.93932497,-37.06376424,40,2014-11-28 12:16:11
5591,-10.93931604,-37.063699299999996,40,2014-11-28 12:16:17
5592,-10.93913673,-37.0636139,40,2014-11-28 12:16:22
5593,-10.93880607,-37.06337792,40,2014-11-28 12:16:28
5594,-10.93838805,-37.06312696,40,2014-11-28 12:16:34
5595,-10.93795605,-37.06293748,40,2014-11-28 12:16:39
5596,-10.93760228,-37.06286863,40,2014-11-28 12:16:44
5597,-10.93713419,-37.06285961,40,2014-11-28 12:16:50
5598,-10.93674455,-37.06284321,40,2014-11-28 12:16:56
5599,-10.93624682,-37.06282253,40,2014-11-28 12:17:01
5600,-10.93547195,-37.06280563,40,2014-11-28 12:17:07
5601,-10.93477891,-37.06264123,40,2014-11-28 12:17:12
5602,-10.93441579,-37.06241808,40,2014-11-28 12:17:18
5603,-10.93435626,-37.06237366,40,2014-11-28 12:17:23
5604,-10.93437488,-37.06238738,40,2014-11-28 12:17:28
5605,-10.93437986,-37.06237925,40,2014-11-28 12:17:34
5606,-10.93437972,-37.06237912,40,2014-11-28 12:17:39
5607,-10.93437962,-37.06237879,40,2014-11-28 12:17:44
5608,-10.934250099999998,-37.06230024,40,2014-11-28 12:17:50
5609,-10.93398302,-37.06211431,40,2014-11-28 12:17:58
5610,-10.93362729,-37.06195689,40,2014-11-28 12:18:04
5611,-10.93307488,-37.06178138,40,2014-11-28 12:18:10
5612,-10.93263061,-37.06161209,40,2014-11-28 12:18:15
5613,-10.93206825,-37.06139512,40,2014-11-28 12:18:20
5614,-10.93159244,-37.06125178,40,2014-11-28 12:18:25
5615,-10.93112555,-37.06112394,40,2014-11-28 12:18:30
5616,-10.930806599999999,-37.06099328,40,2014-11-28 12:18:36
5617,-10.93036988,-37.06079108,40,2014-11-28 12:18:44
5618,-10.92980794,-37.06056104,40,2014-11-28 12:18:50
5619,-10.92933958,-37.060370899999995,40,2014-11-28 12:18:56
5620,-10.92874658,-37.06009381,40,2014-11-28 12:19:02
5621,-10.928330699999998,-37.05981844,40,2014-11-28 12:19:08
5622,-10.92794051,-37.05946389,40,2014-11-28 12:19:14
5623,-10.9275787,-37.05913268,40,2014-11-28 12:19:19
5624,-10.92736186,-37.05894264,40,2014-11-28 12:19:25
5625,-10.92721907,-37.05883112,40,2014-11-28 12:19:30
5626,-10.9271926,-37.05880023,40,2014-11-28 12:19:36
5627,-10.92718469,-37.05879187,40,2014-11-28 12:19:41
5628,-10.92706755,-37.05868773,40,2014-11-28 12:19:47
5629,-10.92678277,-37.05845604,40,2014-11-28 12:19:52
5630,-10.92649803,-37.05819763,40,2014-11-28 12:19:57
5631,-10.92612168,-37.05788641,40,2014-11-28 12:20:02
5632,-10.92565463,-37.05746577,40,2014-11-28 12:20:08
5633,-10.92510009,-37.05729738,40,2014-11-28 12:20:14
5634,-10.9246189,-37.05728391,40,2014-11-28 12:20:19
5635,-10.92404702,-37.05728926,40,2014-11-28 12:20:24
5636,-10.92344931,-37.05729777,40,2014-11-28 12:20:29
5637,-10.92287098,-37.05730302,40,2014-11-28 12:20:35
5638,-10.92215565,-37.05731044,40,2014-11-28 12:20:40
5639,-10.92160883,-37.05731623,40,2014-11-28 12:20:45
5640,-10.92107069,-37.05732206,40,2014-11-28 12:20:50
5641,-10.92047447,-37.057330799999995,40,2014-11-28 12:20:56
5642,-10.91992019,-37.0573374,40,2014-11-28 12:21:01
5643,-10.91974462,-37.05734955,40,2014-11-28 12:31:27
5644,-10.91972957,-37.0573555,40,2014-11-28 12:31:32
5645,-10.91972678,-37.05734962,40,2014-11-28 12:31:37
5646,-10.91972252,-37.05733035,40,2014-11-28 12:31:43
5647,-10.91959366,-37.05732124,40,2014-11-28 12:31:49
5648,-10.91925928,-37.05734222,40,2014-11-28 12:31:54
5649,-10.91887621,-37.05734572,40,2014-11-28 12:31:59
5650,-10.9184397,-37.05736346,40,2014-11-28 12:32:04
5651,-10.91797288,-37.05735865,40,2014-11-28 12:32:10
5652,-10.91758525,-37.05735991,40,2014-11-28 12:32:15
5653,-10.91700722,-37.05738044,40,2014-11-28 12:32:21
5654,-10.91658583,-37.05739181,40,2014-11-28 12:32:27
5655,-10.91599207,-37.05740101,40,2014-11-28 12:32:32
5656,-10.91549138,-37.0574067,40,2014-11-28 12:32:37
5657,-10.91491958,-37.05742395,40,2014-11-28 12:32:42
5658,-10.914767300000001,-37.05742693,40,2014-11-28 12:32:47
5659,-10.91475849,-37.05742691,40,2014-11-28 12:32:53
5660,-10.91475902,-37.05743149,40,2014-11-28 12:32:58
5661,-10.91467295,-37.05742194,40,2014-11-28 12:33:04
5662,-10.91433069,-37.05742042,40,2014-11-28 12:33:10
5663,-10.91396254,-37.05742901,40,2014-11-28 12:33:16
5664,-10.91342263,-37.05745527,40,2014-11-28 12:33:21
5665,-10.91291595,-37.05745406,40,2014-11-28 12:33:27
5666,-10.91252709,-37.05743145,40,2014-11-28 12:33:32
5667,-10.91209306,-37.05743529,40,2014-11-28 12:33:37
5668,-10.91164258,-37.05744764,40,2014-11-28 12:33:42
5669,-10.91115582,-37.05746951,40,2014-11-28 12:33:48
5670,-10.91057296,-37.0574581,40,2014-11-28 12:33:53
5671,-10.91017882,-37.05745488,40,2014-11-28 12:33:59
5672,-10.90973813,-37.05746897,40,2014-11-28 12:34:05
5673,-10.90937817,-37.05747018,40,2014-11-28 12:34:10
5674,-10.90888431,-37.05748262,40,2014-11-28 12:34:17
5675,-10.90847699,-37.05745492,40,2014-11-28 12:34:22
5676,-10.90835454,-37.05744478,40,2014-11-28 12:34:28
5677,-10.9083299,-37.05744379,40,2014-11-28 12:34:33
5678,-10.90832721,-37.05745274,40,2014-11-28 12:34:39
5679,-10.9083269,-37.05745537,40,2014-11-28 12:34:44
5680,-10.90832687,-37.05745576,40,2014-11-28 12:34:49
5681,-10.90832687,-37.05745624,40,2014-11-28 12:34:54
5682,-10.90832692,-37.05745623,40,2014-11-28 12:35:00
5683,-10.90828781,-37.057463,40,2014-11-28 12:35:06
5684,-10.90801795,-37.05748858,40,2014-11-28 12:35:13
5685,-10.90767546,-37.05751474,40,2014-11-28 12:35:18
5686,-10.90743103,-37.05753058,40,2014-11-28 12:35:24
