id,latitude,longitude,track_id,time
15768,-10.92452472,-37.04448527,38001,2015-05-29 10:07:33
15769,-10.92609167,-37.04375582,38001,2015-05-29 10:08:13
15770,-10.92655929,-37.04368944,38001,2015-05-29 10:08:24
15771,-10.92670075,-37.04367262,38001,2015-05-29 10:08:34
15772,-10.92671348,-37.04362063,38001,2015-05-29 10:08:44
15773,-10.92693584,-37.04344248,38001,2015-05-29 10:09:03
15774,-10.92697183,-37.04343813,38001,2015-05-29 10:09:15
15775,-10.92696536,-37.04347495,38001,2015-05-29 10:09:25
15776,-10.92750669,-37.0433542,38001,2015-05-29 10:09:35
15777,-10.92794981,-37.04349696,38001,2015-05-29 10:09:47
15778,-10.92800315,-37.04349134,38001,2015-05-29 10:09:57
15779,-10.92842318,-37.04365766,38001,2015-05-29 10:10:09
15780,-10.92850483,-37.04377516,38001,2015-05-29 10:10:19
15781,-10.9284685,-37.04387978,38001,2015-05-29 10:10:40
15782,-10.928465,-37.04389669,38001,2015-05-29 10:10:51
15783,-10.92847974,-37.04393394,38001,2015-05-29 10:11:01
15784,-10.92902647,-37.04465309,38001,2015-05-29 10:11:14
15785,-10.92925951,-37.04498441,38001,2015-05-29 10:11:24
15786,-10.92956276,-37.04524457,38001,2015-05-29 10:11:41
15787,-10.92954536,-37.04532901,38001,2015-05-29 10:11:51
15788,-10.93051976,-37.04684833,38001,2015-05-29 10:12:54
15789,-10.93065397,-37.04653977,38001,2015-05-29 10:13:05
15790,-10.93064968,-37.04653105,38001,2015-05-29 10:13:21
15791,-10.93093976,-37.04718688,38001,2015-05-29 10:13:34
15792,-10.93122463,-37.04768032,38001,2015-05-29 10:13:45
15793,-10.93135463,-37.04766579,38001,2015-05-29 10:14:00
15794,-10.93173989,-37.04808283,38001,2015-05-29 10:14:11
15795,-10.93221814,-37.04850691,38001,2015-05-29 10:14:21
15796,-10.93275761,-37.04895711,38001,2015-05-29 10:14:33
15797,-10.93300755,-37.04913311,38001,2015-05-29 10:14:49
15798,-10.93307456,-37.04926026,38001,2015-05-29 10:14:59
15799,-10.93305404,-37.04932283,38001,2015-05-29 10:15:10
15800,-10.93302488,-37.04946165,38001,2015-05-29 10:15:25
15801,-10.93302651,-37.04956954,38001,2015-05-29 10:15:56
15802,-10.93357811,-37.04978467,38001,2015-05-29 10:16:10
15803,-10.93388683,-37.04988969,38001,2015-05-29 10:16:20
15804,-10.93477526,-37.05027723,38001,2015-05-29 10:16:40
15805,-10.9350522,-37.05037265,38001,2015-05-29 10:17:31
15806,-10.93513191,-37.05024812,38001,2015-05-29 10:18:08
15807,-10.93606881,-37.05041445,38001,2015-05-29 10:18:21
15808,-10.93696569,-37.05063354,38001,2015-05-29 10:18:34
15809,-10.93709931,-37.05062238,38001,2015-05-29 10:18:50
15810,-10.93770048,-37.05063372,38001,2015-05-29 10:19:01
15811,-10.93923182,-37.05097483,38001,2015-05-29 10:19:14
15812,-10.94074656,-37.05105763,38001,2015-05-29 10:19:25
15813,-10.94117948,-37.05104728,38001,2015-05-29 10:19:36
15814,-10.94134019,-37.05104387,38001,2015-05-29 10:19:47
15815,-10.94165874,-37.05111654,38001,2015-05-29 10:19:57
15816,-10.941732,-37.05108556,38001,2015-05-29 10:20:07
15817,-10.94190161,-37.05109871,38001,2015-05-29 10:20:20
15818,-10.94186827,-37.051114399999996,38001,2015-05-29 10:20:34
15819,-10.94188362,-37.0511644,38001,2015-05-29 10:20:44
15820,-10.94202588,-37.05113213,38001,2015-05-29 10:20:54
15821,-10.94205399,-37.05115645,38001,2015-05-29 10:21:06
15822,-10.94204787,-37.05114671,38001,2015-05-29 10:21:18
15823,-10.94267705,-37.05134238,38001,2015-05-29 10:21:32
15824,-10.94359184,-37.0511922,38001,2015-05-29 10:21:44
15825,-10.94349827,-37.05118096,38001,2015-05-29 10:21:56
15826,-10.94353657,-37.05117166,38001,2015-05-29 10:22:08
15827,-10.94354688,-37.05117067,38001,2015-05-29 10:22:20
15828,-10.94354702,-37.05117437,38001,2015-05-29 10:22:32
15829,-10.943597,-37.05117407,38001,2015-05-29 10:23:05
15830,-10.94553475,-37.05120917,38001,2015-05-29 10:23:19
15831,-10.94792389,-37.05120571,38001,2015-05-29 10:23:33
15832,-10.94944495,-37.05154452,38001,2015-05-29 10:23:43
15833,-10.95174041,-37.05198954,38001,2015-05-29 10:23:57
15834,-10.95327231,-37.0523316,38001,2015-05-29 10:24:07
15835,-10.95434927,-37.05283898,38001,2015-05-29 10:24:18
15836,-10.95432459,-37.05291732,38001,2015-05-29 10:24:30
15837,-10.95431263,-37.05289296,38001,2015-05-29 10:24:40
15838,-10.95431124,-37.05288618,38001,2015-05-29 10:24:51
15839,-10.95431126,-37.05288531,38001,2015-05-29 10:25:01
15840,-10.95431141,-37.05288595,38001,2015-05-29 10:25:11
15841,-10.95431153,-37.05288464,38001,2015-05-29 10:25:22
15842,-10.95431128,-37.0528837,38001,2015-05-29 10:25:34
15843,-10.95431124,-37.05288456,38001,2015-05-29 10:25:44
15844,-10.95431127,-37.05288452,38001,2015-05-29 10:25:58
15845,-10.9552701,-37.05337564,38001,2015-05-29 10:26:14
15846,-10.957040300000001,-37.05380369,38001,2015-05-29 10:26:27
15847,-10.95862487,-37.05422086,38001,2015-05-29 10:26:37
15848,-10.96018245,-37.05487339,38001,2015-05-29 10:26:47
15849,-10.96203528,-37.05480109,38001,2015-05-29 10:26:58
15850,-10.96361559,-37.05398697,38001,2015-05-29 10:27:10
15851,-10.96620008,-37.05321736,38001,2015-05-29 10:27:28
15852,-10.96942599,-37.05349451,38001,2015-05-29 10:28:12
15853,-10.9698245,-37.05363016,38001,2015-05-29 10:28:24
15854,-10.97021637,-37.05389187,38001,2015-05-29 10:28:38
15855,-10.97134328,-37.05398559,38001,2015-05-29 10:28:49
15856,-10.97315117,-37.05396127,38001,2015-05-29 10:29:01
15857,-10.97385371,-37.05388209,38001,2015-05-29 10:29:13
15858,-10.97420094,-37.05381773,38001,2015-05-29 10:29:23
15859,-10.97548302,-37.05373248,38001,2015-05-29 10:29:35
15860,-10.97687018,-37.05367967,38001,2015-05-29 10:29:45
15861,-10.97840446,-37.05362946,38001,2015-05-29 10:29:56
15862,-10.97917656,-37.05358038,38001,2015-05-29 10:30:08
15863,-10.98093944,-37.05305145,38001,2015-05-29 10:30:24
15864,-10.98211847,-37.053116499999994,38001,2015-05-29 10:30:35
15865,-10.98241253,-37.05310754,38001,2015-05-29 10:30:53
15866,-10.98241671,-37.05310912,38001,2015-05-29 10:31:04
15867,-10.98312902,-37.05314488,38001,2015-05-29 10:31:17
15868,-10.98410896,-37.05300016,38001,2015-05-29 10:31:32
15869,-10.98516764,-37.05276463,38001,2015-05-29 10:31:42
15870,-10.98619037,-37.05260997,38001,2015-05-29 10:31:52
15871,-10.98632301,-37.05261035,38001,2015-05-29 10:32:02
15872,-10.98643039,-37.05253716,38001,2015-05-29 10:32:17
15873,-10.98723288,-37.05227051,38001,2015-05-29 10:32:28
15874,-10.98738041,-37.05251663,38001,2015-05-29 10:33:09
15875,-10.98735706,-37.05259756,38001,2015-05-29 10:33:20
15876,-10.98729808,-37.05271164,38001,2015-05-29 10:33:32
15877,-10.9873718,-37.05282016,38001,2015-05-29 10:33:45
15878,-10.98739808,-37.05301583,38001,2015-05-29 10:33:55
15879,-10.98745513,-37.05318216,38001,2015-05-29 10:34:05
15880,-10.98750699,-37.05330096,38001,2015-05-29 10:34:16
15881,-10.98754645,-37.0534752,38001,2015-05-29 10:34:27
15882,-10.98766203,-37.053563700000005,38001,2015-05-29 10:34:38
15883,-10.98763771,-37.05368624,38001,2015-05-29 10:34:49
15884,-10.98757856,-37.0538136,38001,2015-05-29 10:35:00
15885,-10.98751109,-37.05393804,38001,2015-05-29 10:35:14
15886,-10.98746947,-37.05413247,38001,2015-05-29 10:35:25
15887,-10.98739007,-37.05432073,38001,2015-05-29 10:35:37
15888,-10.98727519,-37.05439366,38001,2015-05-29 10:35:48
15889,-10.98725684,-37.05452688,38001,2015-05-29 10:35:58
15890,-10.98710427,-37.05467696,38001,2015-05-29 10:36:13
15891,-10.98700711,-37.05484508,38001,2015-05-29 10:36:26
15892,-10.98697119,-37.05501862,38001,2015-05-29 10:36:36
