id,latitude,longitude,track_id,time
10752,-10.94598139,-37.08897039,140,2015-02-19 07:37:20
10753,-10.94608977,-37.08911079999999,140,2015-02-19 07:37:25
10754,-10.94596096,-37.08918536,140,2015-02-19 07:37:30
10755,-10.94567298,-37.08927789,140,2015-02-19 07:37:36
10756,-10.94549235,-37.08919867,140,2015-02-19 07:37:42
10757,-10.94531956,-37.08894491,140,2015-02-19 07:37:47
10758,-10.94507439,-37.08864201,140,2015-02-19 07:37:53
10759,-10.94470191,-37.08822588,140,2015-02-19 07:37:58
10760,-10.944576,-37.08799863,140,2015-02-19 07:38:04
10761,-10.94439297,-37.08770165,140,2015-02-19 07:38:09
10762,-10.94404097,-37.08738458,140,2015-02-19 07:38:14
10763,-10.94381889,-37.08703895,140,2015-02-19 07:38:20
10764,-10.94367783,-37.08659032,140,2015-02-19 07:38:25
10765,-10.94359719,-37.08631132,140,2015-02-19 07:38:30
10766,-10.94346241,-37.08584111,140,2015-02-19 07:38:36
10767,-10.94330053,-37.08520747,140,2015-02-19 07:38:42
10769,-10.94312642,-37.08458734,140,2015-02-19 07:38:47
10771,-10.94294247,-37.08387609,140,2015-02-19 07:38:52
10772,-10.94280138,-37.08330574,140,2015-02-19 07:38:58
10774,-10.94267111,-37.08284627,140,2015-02-19 07:39:03
10776,-10.94262094,-37.08252482,140,2015-02-19 07:39:08
10778,-10.94252861,-37.08222877,140,2015-02-19 07:39:14
10780,-10.94244181,-37.08188535,140,2015-02-19 07:39:19
10782,-10.94232863,-37.08142569,140,2015-02-19 07:39:25
10784,-10.94218542,-37.08089109,140,2015-02-19 07:39:31
10786,-10.94205973,-37.080313200000006,140,2015-02-19 07:39:37
10789,-10.94188962,-37.07982199,140,2015-02-19 07:39:42
10791,-10.94150014,-37.07941084,140,2015-02-19 07:39:48
10793,-10.94135844,-37.07909918,140,2015-02-19 07:39:53
10795,-10.94166182,-37.07872435,140,2015-02-19 07:39:59
10797,-10.94208246,-37.07831007,140,2015-02-19 07:40:04
10799,-10.9425673,-37.07783714,140,2015-02-19 07:40:10
10801,-10.94315079,-37.07727168,140,2015-02-19 07:40:15
10803,-10.94363644,-37.07677944,140,2015-02-19 07:40:21
10805,-10.94415227,-37.07626749,140,2015-02-19 07:40:26
10807,-10.94474579,-37.07567941,140,2015-02-19 07:40:32
10809,-10.9453415,-37.07511107,140,2015-02-19 07:40:37
10811,-10.94592486,-37.0745385,140,2015-02-19 07:40:43
10813,-10.94640328,-37.07406257,140,2015-02-19 07:40:49
10815,-10.94691858,-37.07354997,140,2015-02-19 07:40:55
10817,-10.9473484,-37.07315893,140,2015-02-19 07:41:00
10819,-10.94766095,-37.07287468,140,2015-02-19 07:41:06
10821,-10.94791244,-37.07298027,140,2015-02-19 07:41:12
10823,-10.94777286,-37.07324321,140,2015-02-19 07:41:18
10825,-10.94744028,-37.07305521,140,2015-02-19 07:41:23
10827,-10.94719114,-37.07278902,140,2015-02-19 07:41:28
10829,-10.94679036,-37.07231025,140,2015-02-19 07:41:34
10831,-10.94631031,-37.07175879,140,2015-02-19 07:41:40
10833,-10.94584635,-37.07120285,140,2015-02-19 07:41:46
10835,-10.94545584,-37.07073311,140,2015-02-19 07:41:51
10837,-10.94513122,-37.07029406,140,2015-02-19 07:41:57
10839,-10.94452955,-37.06961503,140,2015-02-19 07:42:03
10841,-10.94425223,-37.0691195,140,2015-02-19 07:42:09
10843,-10.94442611,-37.06875188,140,2015-02-19 07:42:14
10845,-10.94446412,-37.06837723,140,2015-02-19 07:42:19
10847,-10.94418044,-37.06801166,140,2015-02-19 07:42:25
10849,-10.94372267,-37.0675211,140,2015-02-19 07:42:31
10851,-10.9432967,-37.06699737,140,2015-02-19 07:42:36
10853,-10.94285149,-37.06651735,140,2015-02-19 07:42:42
10855,-10.94253012,-37.06615086,140,2015-02-19 07:42:47
10857,-10.94234503,-37.06592771,140,2015-02-19 07:42:52
10859,-10.94233946,-37.06552642,140,2015-02-19 07:42:57
10861,-10.94237602,-37.06504807,140,2015-02-19 07:43:03
10863,-10.94242658,-37.06446315,140,2015-02-19 07:43:08
10865,-10.94247974,-37.06370815,140,2015-02-19 07:43:14
10867,-10.94253293,-37.06310178,140,2015-02-19 07:43:20
10869,-10.94260481,-37.062409499999994,140,2015-02-19 07:43:26
10871,-10.94268173,-37.06197093,140,2015-02-19 07:43:32
10873,-10.94269811,-37.06186951,140,2015-02-19 07:43:37
10875,-10.94270407,-37.06186333,140,2015-02-19 07:43:43
10877,-10.94270757,-37.06186813,140,2015-02-19 07:43:48
10879,-10.94274295,-37.06166487,140,2015-02-19 07:43:54
10881,-10.94278586,-37.06136088,140,2015-02-19 07:44:00
10883,-10.94281207,-37.06101271,140,2015-02-19 07:44:05
10885,-10.94247995,-37.06072582,140,2015-02-19 07:44:10
10887,-10.94215333,-37.06041715,140,2015-02-19 07:44:15
10889,-10.941718400000001,-37.05998491,140,2015-02-19 07:44:21
10891,-10.94131516,-37.05959102,140,2015-02-19 07:44:27
10893,-10.94120926,-37.05946102,140,2015-02-19 07:44:32
10895,-10.94114109,-37.05939361,140,2015-02-19 07:44:38
10897,-10.94086257,-37.05914522,140,2015-02-19 07:44:44
10899,-10.94060715,-37.05874457,140,2015-02-19 07:44:50
10901,-10.94062398,-37.05822958,140,2015-02-19 07:44:55
10903,-10.94096612,-37.05789509,140,2015-02-19 07:45:02
10905,-10.94135678,-37.05757699,140,2015-02-19 07:45:08
10907,-10.94167948,-37.05729818,140,2015-02-19 07:45:13
10909,-10.94175651,-37.05723183,140,2015-02-19 07:45:19
10910,-10.9417495,-37.05723563,140,2015-02-19 07:45:24
10912,-10.94174688,-37.05723144,140,2015-02-19 07:45:29
10914,-10.94174693,-37.05723133,140,2015-02-19 07:45:35
10916,-10.94174689,-37.05723128,140,2015-02-19 07:45:40
10918,-10.94174682,-37.05723108,140,2015-02-19 07:45:45
10920,-10.94174681,-37.05723088,140,2015-02-19 07:45:51
10922,-10.94173694,-37.05723007,140,2015-02-19 07:45:57
10924,-10.94180458,-37.05717087,140,2015-02-19 07:46:02
10925,-10.94204663,-37.05696708,140,2015-02-19 07:46:08
10927,-10.942391800000001,-37.05669295,140,2015-02-19 07:46:14
10929,-10.94268457,-37.05650941,140,2015-02-19 07:46:19
