id,latitude,longitude,track_id,time
17802,-10.92495593,-37.1036172,38021,2015-06-10 13:51:23
17804,-10.92487487,-37.10366993,38021,2015-06-10 13:51:28
17806,-10.92489332,-37.10369244,38021,2015-06-10 13:51:35
17808,-10.92490245,-37.103703,38021,2015-06-10 13:51:40
17810,-10.92490313,-37.10369957,38021,2015-06-10 13:51:49
17812,-10.92490114,-37.10369874,38021,2015-06-10 13:51:55
17814,-10.92483331,-37.10367806,38021,2015-06-10 13:52:02
17816,-10.92461333,-37.10366835,38021,2015-06-10 13:52:07
17818,-10.92433775,-37.10363376,38021,2015-06-10 13:52:13
17820,-10.92421781,-37.10329967,38021,2015-06-10 13:52:18
17822,-10.92403614,-37.10302186,38021,2015-06-10 13:52:24
17824,-10.92397543,-37.1029241,38021,2015-06-10 13:52:32
17826,-10.92355261,-37.10260284,38021,2015-06-10 13:52:38
17828,-10.92314317,-37.10263111,38021,2015-06-10 13:52:45
17830,-10.92267717,-37.10265224,38021,2015-06-10 13:52:50
17832,-10.92238304,-37.10264164,38021,2015-06-10 13:52:56
17834,-10.92224135,-37.1025633,38021,2015-06-10 13:53:03
17836,-10.92219178,-37.10206353,38021,2015-06-10 13:53:09
17838,-10.92218813,-37.10110886,38021,2015-06-10 13:53:21
17840,-10.92222751,-37.10065654,38021,2015-06-10 13:53:26
17842,-10.92269435,-37.09996517,38021,2015-06-10 13:53:39
17844,-10.92270155,-37.099829,38021,2015-06-10 13:53:45
17846,-10.9222859,-37.09982008,38021,2015-06-10 13:53:53
17848,-10.9219799,-37.09938391,38021,2015-06-10 13:54:02
17850,-10.92217904,-37.09861203,38021,2015-06-10 13:54:09
17852,-10.92241437,-37.09790257,38021,2015-06-10 13:54:14
17854,-10.92271381,-37.09698814,38021,2015-06-10 13:54:20
17856,-10.92291792,-37.09613774,38021,2015-06-10 13:54:25
17858,-10.92290405,-37.0953946,38021,2015-06-10 13:54:30
17860,-10.922764,-37.09473988,38021,2015-06-10 13:54:37
17862,-10.92238584,-37.09371392,38021,2015-06-10 13:54:52
17864,-10.92221352,-37.09327876,38021,2015-06-10 13:54:57
17866,-10.92202949,-37.09273968,38021,2015-06-10 13:55:05
17868,-10.921894199999999,-37.09236766,38021,2015-06-10 13:55:10
17870,-10.92171583,-37.09191684,38021,2015-06-10 13:55:16
17872,-10.92154395,-37.09148125,38021,2015-06-10 13:55:22
17874,-10.92139569,-37.09106914,38021,2015-06-10 13:55:27
17876,-10.92120347,-37.09055463,38021,2015-06-10 13:55:35
17878,-10.92109147,-37.09029577,38021,2015-06-10 13:55:40
17880,-10.92096426,-37.08994586,38021,2015-06-10 13:55:46
17882,-10.92065259,-37.08915095,38021,2015-06-10 13:55:55
17884,-10.92034196,-37.08833554,38021,2015-06-10 13:56:01
17886,-10.91987826,-37.08710527,38021,2015-06-10 13:56:09
17888,-10.91935305,-37.08572621,38021,2015-06-10 13:56:17
17890,-10.91902931,-37.08426931,38021,2015-06-10 13:56:25
