id,latitude,longitude,track_id,time
19142,-10.9436380174619,-37.068398105568704,38079,2015-11-23 07:07:52
19143,-10.9436380174619,-37.068398105568704,38079,2015-11-23 07:07:57
19144,-10.943155240431,-37.067834667460104,38079,2015-11-23 07:08:08
19145,-10.942956355630301,-37.0676254032845,38079,2015-11-23 07:08:13
19146,-10.942620603336,-37.0672600174349,38079,2015-11-23 07:08:19
19147,-10.9424033003317,-37.066983377885705,38079,2015-11-23 07:08:24
19148,-10.942378223482699,-37.0669428964081,38079,2015-11-23 07:08:30
19149,-10.942378223482699,-37.0669428964081,38079,2015-11-23 07:08:35
19150,-10.942257029109198,-37.0666342007333,38079,2015-11-23 07:08:44
19151,-10.9422706927616,-37.0661268220149,38079,2015-11-23 07:08:49
19152,-10.942325448331498,-37.0654539719874,38079,2015-11-23 07:08:54
19153,-10.942389776561301,-37.064538505988395,38079,2015-11-23 07:09:00
19154,-10.9424609992802,-37.06359382143629,38079,2015-11-23 07:09:06
19155,-10.942614143106699,-37.062104096602,38079,2015-11-23 07:09:16
19156,-10.9426847034545,-37.0615520727706,38079,2015-11-23 07:09:22
19157,-10.942603493462,-37.0615942178517,38079,2015-11-23 07:09:28
19158,-10.9425543775945,-37.0620380921855,38079,2015-11-23 07:09:34
19159,-10.9425155326415,-37.0626069608794,38079,2015-11-23 07:09:39
19160,-10.9424570475167,-37.0634540746588,38079,2015-11-23 07:09:45
19161,-10.942385339521598,-37.064415035299604,38079,2015-11-23 07:09:51
19162,-10.942303632842801,-37.065394692788104,38079,2015-11-23 07:09:57
19163,-10.9422526254865,-37.0660591041528,38079,2015-11-23 07:10:02
19164,-10.942237444158401,-37.0662668886729,38079,2015-11-23 07:10:10
19165,-10.942237444158401,-37.0662668886729,38079,2015-11-23 07:10:15
19166,-10.942237444158401,-37.0662668886729,38079,2015-11-23 07:10:20
19167,-10.942237444158401,-37.0662668886729,38079,2015-11-23 07:10:28
19168,-10.942235985725,-37.0663144434649,38079,2015-11-23 07:10:35
19169,-10.942216470687098,-37.0666488814837,38079,2015-11-23 07:10:41
19170,-10.9424642762923,-37.06741780374679,38079,2015-11-23 07:10:52
19171,-10.942911412591801,-37.0679569202889,38079,2015-11-23 07:10:58
19172,-10.943389837611198,-37.06853051622279,38079,2015-11-23 07:11:05
19173,-10.9436722464451,-37.068839706292,38079,2015-11-23 07:11:11
19174,-10.9438624402373,-37.069065824568895,38079,2015-11-23 07:11:16
19175,-10.9439946358985,-37.0692292889635,38079,2015-11-23 07:11:21
19176,-10.9442132478444,-37.069475200921396,38079,2015-11-23 07:11:28
19177,-10.94453609919,-37.069877471913294,38079,2015-11-23 07:11:37
19178,-10.9447468983555,-37.07015018485,38079,2015-11-23 07:11:42
19179,-10.944936122701302,-37.0704264550429,38079,2015-11-23 07:11:48
19180,-10.945131882526299,-37.070652025974795,38079,2015-11-23 07:11:55
19181,-10.9451830478652,-37.0706925056833,38079,2015-11-23 07:12:01
19182,-10.9452327659558,-37.070714504299296,38079,2015-11-23 07:12:10
19183,-10.945304700836699,-37.070793786492,38079,2015-11-23 07:12:15
19184,-10.9455178277991,-37.07101940512629,38079,2015-11-23 07:12:21
19185,-10.945777808425698,-37.071293045431,38079,2015-11-23 07:12:31
19186,-10.945844166997599,-37.071388182232205,38079,2015-11-23 07:12:36
19187,-10.946087196245001,-37.0716555597172,38079,2015-11-23 07:12:41
19188,-10.946595214958402,-37.0722825644394,38079,2015-11-23 07:12:49
19189,-10.9466291332776,-37.0731989755024,38079,2015-11-23 07:12:55
19190,-10.946319779323401,-37.0738922323272,38079,2015-11-23 07:13:01
