id,latitude,longitude,track_id,time
17530,-10.97357403,-37.06859447,38019,2015-06-09 04:06:59
17531,-10.97341241,-37.06842863,38019,2015-06-09 04:07:05
17532,-10.97339179,-37.06841102,38019,2015-06-09 04:07:11
17533,-10.97322907,-37.0683224,38019,2015-06-09 04:07:16
17534,-10.97298009,-37.06811313,38019,2015-06-09 04:07:21
17535,-10.97258133,-37.06776971,38019,2015-06-09 04:07:28
17536,-10.97220171,-37.06745867,38019,2015-06-09 04:07:34
17537,-10.97187541,-37.06720143,38019,2015-06-09 04:07:47
17538,-10.97148215,-37.06685901,38019,2015-06-09 04:07:55
17539,-10.97121323,-37.06665932,38019,2015-06-09 04:08:00
17540,-10.97077533,-37.0662958,38019,2015-06-09 04:08:10
17541,-10.97069709,-37.06627361,38019,2015-06-09 04:08:15
17542,-10.97049478,-37.0664929,38019,2015-06-09 04:08:21
17543,-10.97014263,-37.06695133,38019,2015-06-09 04:08:30
17544,-10.97012315,-37.06698291,38019,2015-06-09 04:08:36
17545,-10.96999318,-37.06692273,38019,2015-06-09 04:08:43
17546,-10.96976018,-37.066725299999995,38019,2015-06-09 04:08:49
17547,-10.96954488,-37.06655515,38019,2015-06-09 04:08:55
17548,-10.96912268,-37.06618205,38019,2015-06-09 04:09:02
17549,-10.96886067,-37.06590996,38019,2015-06-09 04:09:07
17550,-10.96839457,-37.06549673,38019,2015-06-09 04:09:15
17551,-10.96800036,-37.06529542,38019,2015-06-09 04:09:22
17552,-10.96747865,-37.06503068,38019,2015-06-09 04:09:33
17553,-10.96684055,-37.06488037,38019,2015-06-09 04:09:41
17554,-10.96614873,-37.06612652,38019,2015-06-09 04:09:52
17555,-10.96594496,-37.06688872,38019,2015-06-09 04:09:57
17556,-10.965634399999999,-37.06806444,38019,2015-06-09 04:10:05
17557,-10.96489786,-37.06881933,38019,2015-06-09 04:10:13
17558,-10.96378459,-37.06887621,38019,2015-06-09 04:10:22
17559,-10.96320712,-37.06893345,38019,2015-06-09 04:10:30
17560,-10.96286477,-37.06893878,38019,2015-06-09 04:10:36
17561,-10.96254649,-37.06894221,38019,2015-06-09 04:10:42
17562,-10.96241822,-37.06896177,38019,2015-06-09 04:10:51
17563,-10.96238768,-37.06896051,38019,2015-06-09 04:10:56
17564,-10.96208612,-37.06898924,38019,2015-06-09 04:11:05
17565,-10.96190212,-37.06899529,38019,2015-06-09 04:11:10
17566,-10.96174748,-37.06899688,38019,2015-06-09 04:11:16
17567,-10.96172456,-37.06899648,38019,2015-06-09 04:11:21
17568,-10.96173004,-37.06899785,38019,2015-06-09 04:11:31
17569,-10.96165097,-37.06899923,38019,2015-06-09 04:11:38
