id,latitude,longitude,track_id,time
709,-10.90885896,-37.05223934,13,2014-09-30 10:16:20
710,-10.90887542,-37.05237009,13,2014-09-30 10:16:30
711,-10.90888581,-37.05236599,13,2014-09-30 10:16:41
712,-10.9088792,-37.05236119,13,2014-09-30 10:16:51
713,-10.908878999999999,-37.052361299999994,13,2014-09-30 10:17:01
714,-10.90887897,-37.05236133,13,2014-09-30 10:17:11
715,-10.90887908,-37.05236184,13,2014-09-30 10:17:21
716,-10.90887925,-37.05236193,13,2014-09-30 10:17:31
717,-10.90887916,-37.05236232,13,2014-09-30 10:17:43
718,-10.90888031,-37.05238124,13,2014-09-30 10:17:53
719,-10.90901423,-37.05261118,13,2014-09-30 10:18:03
720,-10.90985044,-37.05264657,13,2014-09-30 10:18:14
721,-10.9107936,-37.05260385,13,2014-09-30 10:18:25
722,-10.91128793,-37.05269182,13,2014-09-30 10:18:36
723,-10.91130952,-37.05271182,13,2014-09-30 10:18:47
724,-10.91131643,-37.05271003,13,2014-09-30 10:18:57
725,-10.91131638,-37.05270946,13,2014-09-30 10:19:08
726,-10.91131644,-37.05270941,13,2014-09-30 10:19:18
727,-10.91143227,-37.05271666,13,2014-09-30 10:19:29
728,-10.91178154,-37.05270394,13,2014-09-30 10:19:39
729,-10.91236017,-37.05273264,13,2014-09-30 10:19:49
730,-10.91239461,-37.05271299,13,2014-09-30 10:20:00
731,-10.91241785,-37.05269624,13,2014-09-30 10:20:10
732,-10.91241363,-37.0526976,13,2014-09-30 10:20:21
733,-10.91241079,-37.05269947,13,2014-09-30 10:20:31
734,-10.91287302,-37.05276819,13,2014-09-30 10:20:42
735,-10.91292392,-37.05277988,13,2014-09-30 10:20:52
736,-10.91327659,-37.05276669,13,2014-09-30 10:21:02
737,-10.91415117,-37.05275218,13,2014-09-30 10:21:13
738,-10.91495188,-37.05273417,13,2014-09-30 10:21:24
739,-10.91496974,-37.05215649,13,2014-09-30 10:21:34
740,-10.9149677,-37.05136187,13,2014-09-30 10:21:45
741,-10.91497338,-37.05058764,13,2014-09-30 10:21:55
742,-10.91496995,-37.05030794,13,2014-09-30 10:22:06
743,-10.91496585,-37.04945366,13,2014-09-30 10:22:16
744,-10.91495289,-37.04837212,13,2014-09-30 10:22:27
745,-10.91492666,-37.04793266,13,2014-09-30 10:22:37
