id,latitude,longitude,track_id,time
15366,-10.87581976,-37.05118505,37997,2015-05-28 16:10:06
15367,-10.87453051,-37.05163924,37997,2015-05-28 16:10:15
15368,-10.87484912,-37.05183428,37997,2015-05-28 16:10:22
15369,-10.87454087,-37.05206487,37997,2015-05-28 16:10:28
15370,-10.87435733,-37.05211815,37997,2015-05-28 16:10:35
15371,-10.87413334,-37.05222455,37997,2015-05-28 16:10:40
15372,-10.87371167,-37.05242381,37997,2015-05-28 16:10:46
15373,-10.87299158,-37.05286103,37997,2015-05-28 16:10:55
15374,-10.87264884,-37.05309948,37997,2015-05-28 16:11:00
15375,-10.87215922,-37.05330255,37997,2015-05-28 16:11:07
15376,-10.87170578,-37.05352375,37997,2015-05-28 16:11:18
15377,-10.87140646,-37.05374723,37997,2015-05-28 16:11:23
15378,-10.87074194,-37.05390834,37997,2015-05-28 16:11:28
15379,-10.87050273,-37.05403327,37997,2015-05-28 16:11:33
15380,-10.87022048,-37.05421454,37997,2015-05-28 16:11:38
15381,-10.86978761,-37.05444384,37997,2015-05-28 16:11:43
15382,-10.86923042,-37.05490642,37997,2015-05-28 16:12:09
15383,-10.86836579,-37.0554206,37997,2015-05-28 16:12:17
15384,-10.86642681,-37.05635753,37997,2015-05-28 16:12:35
15385,-10.86592094,-37.05653519,37997,2015-05-28 16:12:41
15386,-10.86493811,-37.05703117,37997,2015-05-28 16:12:48
15387,-10.86381956,-37.05755791,37997,2015-05-28 16:12:57
15388,-10.86289826,-37.05795705,37997,2015-05-28 16:13:04
15389,-10.8619304,-37.05828642,37997,2015-05-28 16:13:11
15390,-10.8609662,-37.05847734,37997,2015-05-28 16:13:17
15391,-10.86030389,-37.05838993,37997,2015-05-28 16:13:22
15392,-10.85955731,-37.058387200000006,37997,2015-05-28 16:13:28
15393,-10.85899198,-37.05842026,37997,2015-05-28 16:13:33
15394,-10.85862805,-37.05840407,37997,2015-05-28 16:13:41
15395,-10.85812398,-37.05838812,37997,2015-05-28 16:13:48
15396,-10.85779257,-37.05841083,37997,2015-05-28 16:13:55
15397,-10.85730093,-37.05823304,37997,2015-05-28 16:14:03
15398,-10.85635126,-37.05825013,37997,2015-05-28 16:14:12
15399,-10.85572693,-37.05820219,37997,2015-05-28 16:14:18
15400,-10.85511086,-37.05800236,37997,2015-05-28 16:14:25
15401,-10.85491767,-37.05866312,37997,2015-05-28 16:14:34
15402,-10.85522604,-37.05920255,37997,2015-05-28 16:14:40
15403,-10.85513033,-37.05971273,37997,2015-05-28 16:14:47
15404,-10.85495778,-37.060036700000005,37997,2015-05-28 16:14:54
15405,-10.85484063,-37.06035206,37997,2015-05-28 16:15:01
15406,-10.85466314,-37.06087582,37997,2015-05-28 16:15:09
15407,-10.85459401,-37.06108323,37997,2015-05-28 16:15:15
15408,-10.854549699999998,-37.06128421,37997,2015-05-28 16:15:20
15409,-10.85434759,-37.06179421,37997,2015-05-28 16:15:27
15410,-10.85418739,-37.06216361,37997,2015-05-28 16:15:33
15411,-10.85382491,-37.06302776,37997,2015-05-28 16:15:44
15412,-10.85362986,-37.06355692,37997,2015-05-28 16:15:50
15413,-10.853433,-37.06409037,37997,2015-05-28 16:15:56
15414,-10.8531851,-37.06465226,37997,2015-05-28 16:16:02
15415,-10.85305363,-37.06509742,37997,2015-05-28 16:16:09
15416,-10.852892599999999,-37.06545834,37997,2015-05-28 16:16:15
15417,-10.85265931,-37.06606041,37997,2015-05-28 16:16:23
15418,-10.852471699999999,-37.06656992,37997,2015-05-28 16:16:29
15419,-10.85230239,-37.06709727,37997,2015-05-28 16:16:38
15420,-10.85221282,-37.06738171,37997,2015-05-28 16:16:44
15421,-10.85205023,-37.06783411,37997,2015-05-28 16:16:51
15422,-10.85192143,-37.06817142,37997,2015-05-28 16:16:56
15423,-10.85165495,-37.06877736,37997,2015-05-28 16:17:08
15424,-10.85151742,-37.06948983,37997,2015-05-28 16:17:17
15425,-10.85117857,-37.06974273,37997,2015-05-28 16:17:22
15426,-10.85075617,-37.06980101,37997,2015-05-28 16:17:28
15427,-10.85043599,-37.06954193,37997,2015-05-28 16:17:33
15428,-10.85024047,-37.06923348,37997,2015-05-28 16:17:38
15429,-10.85032501,-37.06911442,37997,2015-05-28 16:17:43
15430,-10.8505219,-37.06903823,37997,2015-05-28 16:17:49
15431,-10.8506211,-37.06899144,37997,2015-05-28 16:17:54
15432,-10.85071039,-37.06909958,37997,2015-05-28 16:18:00
15433,-10.85098336,-37.06920391,37997,2015-05-28 16:18:11
15434,-10.85099039,-37.06920309,37997,2015-05-28 16:18:16
15435,-10.85162052,-37.06752066,37997,2015-05-28 16:19:08
15436,-10.85184677,-37.06729141,37997,2015-05-28 16:19:16
15437,-10.85205121,-37.067420899999995,37997,2015-05-28 16:19:22
15438,-10.85210115,-37.06743451,37997,2015-05-28 16:19:30
15439,-10.85208992,-37.06742612,37997,2015-05-28 16:19:35
15440,-10.85225915,-37.06721893,37997,2015-05-28 16:19:45
15441,-10.85244717,-37.0667688,37997,2015-05-28 16:19:52
15442,-10.85263195,-37.06627519,37997,2015-05-28 16:19:59
15443,-10.85280076,-37.06581433,37997,2015-05-28 16:20:05
15444,-10.85308786,-37.06507428,37997,2015-05-28 16:20:14
15445,-10.85326711,-37.06460453,37997,2015-05-28 16:20:21
15446,-10.85371971,-37.06341477,37997,2015-05-28 16:20:35
15447,-10.85391409,-37.06291073,37997,2015-05-28 16:20:41
15448,-10.8541711,-37.06221646,37997,2015-05-28 16:20:50
15449,-10.85429749,-37.06188033,37997,2015-05-28 16:20:56
15450,-10.85439397,-37.06160111,37997,2015-05-28 16:21:03
15451,-10.85456442,-37.06111055,37997,2015-05-28 16:21:11
15452,-10.85475283,-37.0606047,37997,2015-05-28 16:21:23
15453,-10.8549344,-37.06009447,37997,2015-05-28 16:21:31
15454,-10.85500615,-37.05990729,37997,2015-05-28 16:21:37
15455,-10.85514868,-37.05952944,37997,2015-05-28 16:21:43
15456,-10.85527474,-37.0590361,37997,2015-05-28 16:21:49
15457,-10.85562082,-37.05857148,37997,2015-05-28 16:21:55
15458,-10.85641939,-37.05840469,37997,2015-05-28 16:22:03
15459,-10.85710369,-37.05839153,37997,2015-05-28 16:22:10
15460,-10.85755453,-37.05841086,37997,2015-05-28 16:22:15
15461,-10.85794109,-37.05843323,37997,2015-05-28 16:22:22
