id,latitude,longitude,track_id,time
1235,-10.91123058,-37.05267365,19,2014-10-15 09:35:32
1236,-10.91124767,-37.05266673,19,2014-10-15 09:35:42
1237,-10.91124849,-37.05266653,19,2014-10-15 09:35:52
1238,-10.91124838,-37.0526666,19,2014-10-15 09:36:02
1239,-10.91133679,-37.05267613,19,2014-10-15 09:36:12
1240,-10.91201697,-37.05272876,19,2014-10-15 09:36:23
1241,-10.91224702,-37.05273415,19,2014-10-15 09:36:33
1242,-10.91239475,-37.05275545,19,2014-10-15 09:36:43
1243,-10.91292339,-37.05277202,19,2014-10-15 09:36:56
1244,-10.91292327,-37.0527765,19,2014-10-15 09:37:07
1245,-10.912921800000001,-37.05277463,19,2014-10-15 09:37:17
1246,-10.91293049,-37.05277216,19,2014-10-15 09:37:29
1247,-10.91293028,-37.05277515,19,2014-10-15 09:37:39
1248,-10.91313676,-37.05277452,19,2014-10-15 09:37:50
1249,-10.91401928,-37.05278626,19,2014-10-15 09:38:00
1250,-10.91511555,-37.05281484,19,2014-10-15 09:38:11
1251,-10.915408300000001,-37.0528026,19,2014-10-15 09:38:21
1252,-10.91539379,-37.05279944,19,2014-10-15 09:38:32
1253,-10.91546781,-37.05279263,19,2014-10-15 09:38:43
1254,-10.91603673,-37.05279344,19,2014-10-15 09:38:54
1255,-10.91661873,-37.05280683,19,2014-10-15 09:39:04
1256,-10.91733891,-37.052825799999994,19,2014-10-15 09:39:14
1257,-10.91775113,-37.05287111,19,2014-10-15 09:39:25
1258,-10.91773283,-37.05286237,19,2014-10-15 09:39:36
1259,-10.91773206,-37.05286124,19,2014-10-15 09:39:47
1260,-10.91773169,-37.0528582,19,2014-10-15 09:39:58
1261,-10.91779636,-37.05286287,19,2014-10-15 09:40:08
1262,-10.91833575,-37.0528786,19,2014-10-15 09:58:25
1263,-10.91842743,-37.05339072,19,2014-10-15 09:58:36
1264,-10.91844051,-37.05347797,19,2014-10-15 09:58:46
1265,-10.91844687,-37.0537144,19,2014-10-15 09:58:56
1266,-10.91846088,-37.05419054,19,2014-10-15 09:59:07
1267,-10.91846194,-37.05423861,19,2014-10-15 09:59:18
1268,-10.91846267,-37.05444798,19,2014-10-15 09:59:28
1269,-10.91846288,-37.05507308,19,2014-10-15 09:59:38
1270,-10.91845544,-37.05581652,19,2014-10-15 09:59:48
1271,-10.91846079,-37.056529299999994,19,2014-10-15 09:59:58
1272,-10.9184686,-37.05657055,19,2014-10-15 10:00:08
1273,-10.91847605,-37.05657923,19,2014-10-15 10:00:19
1274,-10.91849796,-37.05668691,19,2014-10-15 10:00:29
1275,-10.91849858,-37.05672019,19,2014-10-15 10:00:39
1276,-10.9184975,-37.05671895,19,2014-10-15 10:00:50
1277,-10.91850749,-37.05715694,19,2014-10-15 10:01:01
1278,-10.91851813,-37.05809036,19,2014-10-15 10:01:11
1279,-10.91854393,-37.0590754,19,2014-10-15 10:01:22
1280,-10.91853867,-37.059191399999996,19,2014-10-15 10:01:32
1281,-10.91854379,-37.05961591,19,2014-10-15 10:01:43
1282,-10.91857009,-37.06058723,19,2014-10-15 10:01:54
1283,-10.918562699999999,-37.06189653,19,2014-10-15 10:02:05
1284,-10.91859115,-37.06301676,19,2014-10-15 10:02:16
