id,latitude,longitude,track_id,time
18534,-10.943946927488302,-37.08853193235979,38072,2015-11-21 07:55:34
18535,-10.9437753839727,-37.0885420316085,38072,2015-11-21 07:55:40
18536,-10.9435840942099,-37.0885478265356,38072,2015-11-21 07:55:47
18537,-10.943481837307802,-37.0888804505826,38072,2015-11-21 07:55:52
18538,-10.9434649746797,-37.0889406262606,38072,2015-11-21 07:55:58
18539,-10.943457486231301,-37.0889459385159,38072,2015-11-21 07:56:05
18540,-10.943452612400801,-37.088971279331204,38072,2015-11-21 07:56:10
18541,-10.9434303949964,-37.0891617881025,38072,2015-11-21 07:56:17
18542,-10.9436691096665,-37.0893361503751,38072,2015-11-21 07:56:23
18543,-10.943941820724001,-37.089495313139295,38072,2015-11-21 07:56:29
18544,-10.9442274887776,-37.089609898815,38072,2015-11-21 07:56:36
18545,-10.944220221626301,-37.0893055001269,38072,2015-11-21 07:56:46
18546,-10.9441720278973,-37.0884638742131,38072,2015-11-21 07:56:55
18547,-10.9443705022145,-37.0880202060219,38072,2015-11-21 07:57:05
18548,-10.944478538640801,-37.087918338172,38072,2015-11-21 07:57:11
18549,-10.9442389853819,-37.0875763231705,38072,2015-11-21 07:57:18
18550,-10.943755947897902,-37.087022858252894,38072,2015-11-21 07:57:26
18551,-10.943574533945,-37.086430026888706,38072,2015-11-21 07:57:35
18552,-10.943488776944099,-37.0860159607842,38072,2015-11-21 07:57:40
18553,-10.943339330427499,-37.0853972262167,38072,2015-11-21 07:57:46
18554,-10.942967386050801,-37.083890580882795,38072,2015-11-21 07:57:57
18555,-10.942631583265099,-37.0826214139948,38072,2015-11-21 07:58:07
18556,-10.9425196911903,-37.0821220401625,38072,2015-11-21 07:58:17
18557,-10.9424015515133,-37.0816519325076,38072,2015-11-21 07:58:23
18558,-10.942250062326698,-37.081042021730596,38072,2015-11-21 07:58:29
18559,-10.9421215672143,-37.0804855873305,38072,2015-11-21 07:58:34
18560,-10.941720801110401,-37.079497163610505,38072,2015-11-21 07:58:43
18561,-10.941427298495,-37.079171499206296,38072,2015-11-21 07:58:48
18562,-10.9415880042838,-37.078811540465104,38072,2015-11-21 07:58:55
18563,-10.9420034446274,-37.078378530693605,38072,2015-11-21 07:59:01
18564,-10.942600706983098,-37.0777647428871,38072,2015-11-21 07:59:09
18565,-10.9431363279652,-37.0772132529199,38072,2015-11-21 07:59:17
18566,-10.943723331173,-37.0766296163879,38072,2015-11-21 07:59:23
18567,-10.9443726954794,-37.0759886329409,38072,2015-11-21 07:59:29
18568,-10.9454645597323,-37.07494182799179,38072,2015-11-21 07:59:38
18569,-10.946963593410599,-37.073470186046,38072,2015-11-21 07:59:50
18570,-10.9476712562322,-37.0727618304774,38072,2015-11-21 07:59:56
18571,-10.948285103388901,-37.07214440187129,38072,2015-11-21 08:00:01
18572,-10.9493974458988,-37.0709814104724,38072,2015-11-21 08:00:10
18573,-10.950003448080802,-37.0700529196301,38072,2015-11-21 08:00:16
18574,-10.9507230671068,-37.0684554223767,38072,2015-11-21 08:00:25
18575,-10.951336868980901,-37.0659191410967,38072,2015-11-21 08:00:38
18576,-10.9515219930256,-37.064386452932794,38072,2015-11-21 08:00:46
18577,-10.951718044811802,-37.0632298373997,38072,2015-11-21 08:00:52
18578,-10.9520994622034,-37.0611631047091,38072,2015-11-21 08:01:03
18579,-10.9522969007794,-37.0601959585251,38072,2015-11-21 08:01:08
18580,-10.9525181050636,-37.0590401232434,38072,2015-11-21 08:01:14
18581,-10.952660706129901,-37.0581122614138,38072,2015-11-21 08:01:19
18582,-10.953036591599801,-37.05682252558729,38072,2015-11-21 08:01:26
18583,-10.9539124842014,-37.0552243420534,38072,2015-11-21 08:01:35
18584,-10.954623418091801,-37.0541599919683,38072,2015-11-21 08:01:42
18585,-10.955436376437302,-37.0534010275262,38072,2015-11-21 08:01:51
18586,-10.9560271670856,-37.053440418377,38072,2015-11-21 08:01:56
18587,-10.9566935698352,-37.0536739751171,38072,2015-11-21 08:02:01
18588,-10.9577657318789,-37.0540672936335,38072,2015-11-21 08:02:08
18589,-10.958622993563699,-37.0543686115547,38072,2015-11-21 08:02:13
18590,-10.959885369311301,-37.05478597369321,38072,2015-11-21 08:02:20
18591,-10.960588513943,-37.0549375876685,38072,2015-11-21 08:02:25
18592,-10.9612831036866,-37.0549115096774,38072,2015-11-21 08:02:31
18593,-10.9623399808058,-37.054555509107,38072,2015-11-21 08:02:39
